Index,Difficulty Level,Words,Definition,Group,Pronounciation,Meaning,,,,,,,,,,,,,,,,,,,,
236,ONE,famous,http://dictionary.cambridge.org/dictionary/english/famous,,famous,,,,,,,,,,,,,,,,,,,,,
237,ONE,guess,http://dictionary.cambridge.org/dictionary/english/guess,,guess,,,,,,,,,,,,,,,,,,,,,
238,ONE,stubble,http://dictionary.cambridge.org/dictionary/english/stubble,,stubble,,,,,,,,,,,,,,,,,,,,,
239,ONE,nurture,http://dictionary.cambridge.org/dictionary/english/nurture,,nurture,,,,,,,,,,,,,,,,,,,,,
240,ONE,tennis,http://dictionary.cambridge.org/dictionary/english/tennis,,tennis,,,,,,,,,,,,,,,,,,,,,
241,ONE,forfend,http://dictionary.cambridge.org/dictionary/english/forfend,,forfend,,,,,,,,,,,,,,,,,,,,,
242,ONE,pristine,http://dictionary.cambridge.org/dictionary/english/pristine,,pristine,,,,,,,,,,,,,,,,,,,,,
243,ONE,magician,http://dictionary.cambridge.org/dictionary/english/magician,,magician,,,,,,,,,,,,,,,,,,,,,
244,ONE,genius,http://dictionary.cambridge.org/dictionary/english/genius,,genius,,,,,,,,,,,,,,,,,,,,,
245,ONE,volcano,http://dictionary.cambridge.org/dictionary/english/volcano,,volcano,,,,,,,,,,,,,,,,,,,,,
246,ONE,grumbling,http://dictionary.cambridge.org/dictionary/english/grumbling,,grumbling,,,,,,,,,,,,,,,,,,,,,
247,ONE,forefend,http://dictionary.cambridge.org/dictionary/english/forefend,,forefend,,,,,,,,,,,,,,,,,,,,,
248,ONE,golden,http://dictionary.cambridge.org/dictionary/english/golden,,golden,,,,,,,,,,,,,,,,,,,,,
249,ONE,carrot,http://dictionary.cambridge.org/dictionary/english/carrot,,carrot,,,,,,,,,,,,,,,,,,,,,
250,ONE,nuance,http://dictionary.cambridge.org/dictionary/english/nuance,,nuance,,,,,,,,,,,,,,,,,,,,,
251,ONE,forensics,http://dictionary.cambridge.org/dictionary/english/forensics,,forensics,,,,,,,,,,,,,,,,,,,,,
252,ONE,garlic,http://dictionary.cambridge.org/dictionary/english/garlic,,garlic,,,,,,,,,,,,,,,,,,,,,
253,ONE,eavesdrop,http://dictionary.cambridge.org/dictionary/english/eavesdrop,,eavesdrop,,,,,,,,,,,,,,,,,,,,,
254,ONE,modesty,http://dictionary.cambridge.org/dictionary/english/modesty,,modesty,,,,,,,,,,,,,,,,,,,,,
255,ONE,meteor,http://dictionary.cambridge.org/dictionary/english/meteor,,meteor,,,,,,,,,,,,,,,,,,,,,
256,ONE,stencil,http://dictionary.cambridge.org/dictionary/english/stencil,,stencil,,,,,,,,,,,,,,,,,,,,,
257,ONE,miraculous,http://dictionary.cambridge.org/dictionary/english/miraculous,,miraculous,,,,,,,,,,,,,,,,,,,,,
258,ONE,hula,http://dictionary.cambridge.org/dictionary/english/hula,,hula,,,,,,,,,,,,,,,,,,,,,
259,ONE,January,http://dictionary.cambridge.org/dictionary/english/January,,January,,,,,,,,,,,,,,,,,,,,,
260,ONE,amphibian,http://dictionary.cambridge.org/dictionary/english/amphibian,,amphibian,,,,,,,,,,,,,,,,,,,,,
261,ONE,distraught,http://dictionary.cambridge.org/dictionary/english/distraught,,distraught,,,,,,,,,,,,,,,,,,,,,
262,ONE,penguin,http://dictionary.cambridge.org/dictionary/english/penguin,,penguin,,,,,,,,,,,,,,,,,,,,,
263,ONE,trendy,http://dictionary.cambridge.org/dictionary/english/trendy,,trendy,,,,,,,,,,,,,,,,,,,,,
264,ONE,reactionary,http://dictionary.cambridge.org/dictionary/english/reactionary,,reactionary,,,,,,,,,,,,,,,,,,,,,
265,ONE,scruple,http://dictionary.cambridge.org/dictionary/english/scruple,,scruple,,,,,,,,,,,,,,,,,,,,,
266,ONE,jealousy,http://dictionary.cambridge.org/dictionary/english/jealousy,,jealousy,,,,,,,,,,,,,,,,,,,,,
267,ONE,freight,http://dictionary.cambridge.org/dictionary/english/freight,,freight,,,,,,,,,,,,,,,,,,,,,
268,ONE,freckle,http://dictionary.cambridge.org/dictionary/english/freckle,,freckle,,,,,,,,,,,,,,,,,,,,,
269,ONE,permafrost,http://dictionary.cambridge.org/dictionary/english/permafrost,,permafrost,,,,,,,,,,,,,,,,,,,,,
270,ONE,muscular,http://dictionary.cambridge.org/dictionary/english/muscular,,muscular,,,,,,,,,,,,,,,,,,,,,
271,ONE,moxie,http://dictionary.cambridge.org/dictionary/english/moxie,,moxie,,,,,,,,,,,,,,,,,,,,,
272,ONE,remedial,http://dictionary.cambridge.org/dictionary/english/remedial,,remedial,,,,,,,,,,,,,,,,,,,,,
273,ONE,honeybee,http://dictionary.cambridge.org/dictionary/english/honeybee,,honeybee,,,,,,,,,,,,,,,,,,,,,
274,ONE,blooper,http://dictionary.cambridge.org/dictionary/english/blooper,,blooper,,,,,,,,,,,,,,,,,,,,,
275,ONE,iceberg,http://dictionary.cambridge.org/dictionary/english/iceberg,,iceberg,,,,,,,,,,,,,,,,,,,,,
276,ONE,drizzle,http://dictionary.cambridge.org/dictionary/english/drizzle,,drizzle,,,,,,,,,,,,,,,,,,,,,
277,ONE,winnow,http://dictionary.cambridge.org/dictionary/english/winnow,,winnow,,,,,,,,,,,,,,,,,,,,,
278,ONE,vouch,http://dictionary.cambridge.org/dictionary/english/vouch,,vouch,,,,,,,,,,,,,,,,,,,,,
279,ONE,blemish,http://dictionary.cambridge.org/dictionary/english/blemish,,blemish,,,,,,,,,,,,,,,,,,,,,
280,ONE,misconception,http://dictionary.cambridge.org/dictionary/english/misconception,,misconception,,,,,,,,,,,,,,,,,,,,,
281,ONE,cactus,http://dictionary.cambridge.org/dictionary/english/cactus,,cactus,,,,,,,,,,,,,,,,,,,,,
282,ONE,accurate,http://dictionary.cambridge.org/dictionary/english/accurate,,accurate,,,,,,,,,,,,,,,,,,,,,
283,ONE,incentive,http://dictionary.cambridge.org/dictionary/english/incentive,,incentive,,,,,,,,,,,,,,,,,,,,,
284,ONE,trivia,http://dictionary.cambridge.org/dictionary/english/trivia,,trivia,,,,,,,,,,,,,,,,,,,,,
285,ONE,crumpet,http://dictionary.cambridge.org/dictionary/english/crumpet,,crumpet,,,,,,,,,,,,,,,,,,,,,
286,ONE,lambkin,http://dictionary.cambridge.org/dictionary/english/lambkin,,lambkin,,,,,,,,,,,,,,,,,,,,,
287,ONE,nationalism,http://dictionary.cambridge.org/dictionary/english/nationalism,,nationalism,,,,,,,,,,,,,,,,,,,,,
288,ONE,studio,http://dictionary.cambridge.org/dictionary/english/studio,,studio,,,,,,,,,,,,,,,,,,,,,
289,ONE,admirer,http://dictionary.cambridge.org/dictionary/english/admirer,,admirer,,,,,,,,,,,,,,,,,,,,,
290,ONE,shoulder,http://dictionary.cambridge.org/dictionary/english/shoulder,,shoulder,,,,,,,,,,,,,,,,,,,,,
291,ONE,blizzard,http://dictionary.cambridge.org/dictionary/english/blizzard,,blizzard,,,,,,,,,,,,,,,,,,,,,
292,ONE,chowder,http://dictionary.cambridge.org/dictionary/english/chowder,,chowder,,,,,,,,,,,,,,,,,,,,,
293,ONE,leeway,http://dictionary.cambridge.org/dictionary/english/leeway,,leeway,,,,,,,,,,,,,,,,,,,,,
294,ONE,illusionist,http://dictionary.cambridge.org/dictionary/english/illusionist,,illusionist,,,,,,,,,,,,,,,,,,,,,
295,ONE,emotional,http://dictionary.cambridge.org/dictionary/english/emotional,,emotional,,,,,,,,,,,,,,,,,,,,,
296,ONE,zebra,http://dictionary.cambridge.org/dictionary/english/zebra,,zebra,,,,,,,,,,,,,,,,,,,,,
297,ONE,squirm,http://dictionary.cambridge.org/dictionary/english/squirm,,squirm,,,,,,,,,,,,,,,,,,,,,
298,ONE,sunflower,http://dictionary.cambridge.org/dictionary/english/sunflower,,sunflower,,,,,,,,,,,,,,,,,,,,,
299,ONE,pilferer,http://dictionary.cambridge.org/dictionary/english/pilferer,,pilferer,,,,,,,,,,,,,,,,,,,,,
300,ONE,genetic,http://dictionary.cambridge.org/dictionary/english/genetic,,genetic,,,,,,,,,,,,,,,,,,,,,
301,ONE,chia,http://dictionary.cambridge.org/dictionary/english/chia,,chia,,,,,,,,,,,,,,,,,,,,,
302,ONE,butterscotch,http://dictionary.cambridge.org/dictionary/english/butterscotch,,butterscotch,,,,,,,,,,,,,,,,,,,,,
303,ONE,harmonious,http://dictionary.cambridge.org/dictionary/english/harmonious,,harmonious,,,,,,,,,,,,,,,,,,,,,
304,ONE,lambasted,http://dictionary.cambridge.org/dictionary/english/lambasted,,lambasted,,,,,,,,,,,,,,,,,,,,,
305,ONE,rollicking,http://dictionary.cambridge.org/dictionary/english/rollicking,,rollicking,,,,,,,,,,,,,,,,,,,,,
306,ONE,levity,http://dictionary.cambridge.org/dictionary/english/levity,,levity,,,,,,,,,,,,,,,,,,,,,
307,ONE,raspberry,http://dictionary.cambridge.org/dictionary/english/raspberry,,raspberry,,,,,,,,,,,,,,,,,,,,,
308,ONE,apron,http://dictionary.cambridge.org/dictionary/english/apron,,apron,,,,,,,,,,,,,,,,,,,,,
309,ONE,lawyer,http://dictionary.cambridge.org/dictionary/english/lawyer,,lawyer,,,,,,,,,,,,,,,,,,,,,
310,ONE,volumetric,http://dictionary.cambridge.org/dictionary/english/volumetric,,volumetric,,,,,,,,,,,,,,,,,,,,,
311,ONE,quart,http://dictionary.cambridge.org/dictionary/english/quart,,quart,,,,,,,,,,,,,,,,,,,,,
312,ONE,moisture,http://dictionary.cambridge.org/dictionary/english/moisture,,moisture,,,,,,,,,,,,,,,,,,,,,
313,ONE,bogus,http://dictionary.cambridge.org/dictionary/english/bogus,,bogus,,,,,,,,,,,,,,,,,,,,,
314,ONE,beagle,http://dictionary.cambridge.org/dictionary/english/beagle,,beagle,,,,,,,,,,,,,,,,,,,,,
315,ONE,valiant,http://dictionary.cambridge.org/dictionary/english/valiant,,valiant,,,,,,,,,,,,,,,,,,,,,
316,ONE,flattery,http://dictionary.cambridge.org/dictionary/english/flattery,,flattery,,,,,,,,,,,,,,,,,,,,,
317,ONE,lactose,http://dictionary.cambridge.org/dictionary/english/lactose,,lactose,,,,,,,,,,,,,,,,,,,,,
318,ONE,toughness,http://dictionary.cambridge.org/dictionary/english/toughness,,toughness,,,,,,,,,,,,,,,,,,,,,
319,ONE,recoup,http://dictionary.cambridge.org/dictionary/english/recoup,,recoup,,,,,,,,,,,,,,,,,,,,,
320,ONE,kidney,http://dictionary.cambridge.org/dictionary/english/kidney,,kidney,,,,,,,,,,,,,,,,,,,,,
321,ONE,purse,http://dictionary.cambridge.org/dictionary/english/purse,,purse,,,,,,,,,,,,,,,,,,,,,
322,ONE,simmer,http://dictionary.cambridge.org/dictionary/english/simmer,,simmer,,,,,,,,,,,,,,,,,,,,,
323,ONE,domineering,http://dictionary.cambridge.org/dictionary/english/domineering,,domineering,,,,,,,,,,,,,,,,,,,,,
324,ONE,tasteless,http://dictionary.cambridge.org/dictionary/english/tasteless,,tasteless,,,,,,,,,,,,,,,,,,,,,
325,ONE,bookworm,http://dictionary.cambridge.org/dictionary/english/bookworm,,bookworm,,,,,,,,,,,,,,,,,,,,,
326,ONE,wistful,http://dictionary.cambridge.org/dictionary/english/wistful,,wistful,,,,,,,,,,,,,,,,,,,,,
327,ONE,raisin,http://dictionary.cambridge.org/dictionary/english/raisin,,raisin,,,,,,,,,,,,,,,,,,,,,
328,ONE,whisk,http://dictionary.cambridge.org/dictionary/english/whisk,,whisk,,,,,,,,,,,,,,,,,,,,,
329,ONE,onion,http://dictionary.cambridge.org/dictionary/english/onion,,onion,,,,,,,,,,,,,,,,,,,,,
330,ONE,astute,http://dictionary.cambridge.org/dictionary/english/astute,,astute,,,,,,,,,,,,,,,,,,,,,
331,ONE,veteran,http://dictionary.cambridge.org/dictionary/english/veteran,,veteran,,,,,,,,,,,,,,,,,,,,,
332,ONE,raven,http://dictionary.cambridge.org/dictionary/english/raven,,raven,,,,,,,,,,,,,,,,,,,,,
333,ONE,trumpet,http://dictionary.cambridge.org/dictionary/english/trumpet,,trumpet,,,,,,,,,,,,,,,,,,,,,
334,ONE,bathtub,http://dictionary.cambridge.org/dictionary/english/bathtub,,bathtub,,,,,,,,,,,,,,,,,,,,,
335,ONE,abandon,http://dictionary.cambridge.org/dictionary/english/abandon,,abandon,,,,,,,,,,,,,,,,,,,,,
336,ONE,turtle,http://dictionary.cambridge.org/dictionary/english/turtle,,turtle,,,,,,,,,,,,,,,,,,,,,
337,ONE,erase,http://dictionary.cambridge.org/dictionary/english/erase,,erase,,,,,,,,,,,,,,,,,,,,,
338,ONE,fructose,http://dictionary.cambridge.org/dictionary/english/fructose,,fructose,,,,,,,,,,,,,,,,,,,,,
339,ONE,bias,http://dictionary.cambridge.org/dictionary/english/bias,,bias,,,,,,,,,,,,,,,,,,,,,
340,ONE,fantastically,http://dictionary.cambridge.org/dictionary/english/fantastically,,fantastically,,,,,,,,,,,,,,,,,,,,,
341,ONE,vault,http://dictionary.cambridge.org/dictionary/english/vault,,vault,,,,,,,,,,,,,,,,,,,,,
342,ONE,Pinkerton,http://dictionary.cambridge.org/dictionary/english/Pinkerton,,Pinkerton,,,,,,,,,,,,,,,,,,,,,
343,ONE,handcuffs,http://dictionary.cambridge.org/dictionary/english/handcuffs,,handcuffs,,,,,,,,,,,,,,,,,,,,,
344,ONE,Amazon,http://dictionary.cambridge.org/dictionary/english/Amazon,,Amazon,,,,,,,,,,,,,,,,,,,,,
345,ONE,lettuce,http://dictionary.cambridge.org/dictionary/english/lettuce,,lettuce,,,,,,,,,,,,,,,,,,,,,
346,ONE,failure,http://dictionary.cambridge.org/dictionary/english/failure,,failure,,,,,,,,,,,,,,,,,,,,,
347,ONE,junior,http://dictionary.cambridge.org/dictionary/english/junior,,junior,,,,,,,,,,,,,,,,,,,,,
348,ONE,fortune,http://dictionary.cambridge.org/dictionary/english/fortune,,fortune,,,,,,,,,,,,,,,,,,,,,
349,ONE,spinal,http://dictionary.cambridge.org/dictionary/english/spinal,,spinal,,,,,,,,,,,,,,,,,,,,,
350,ONE,companion,http://dictionary.cambridge.org/dictionary/english/companion,,companion,,,,,,,,,,,,,,,,,,,,,
351,ONE,shamrock,http://dictionary.cambridge.org/dictionary/english/shamrock,,shamrock,,,,,,,,,,,,,,,,,,,,,
352,ONE,tolerable,http://dictionary.cambridge.org/dictionary/english/tolerable,,tolerable,,,,,,,,,,,,,,,,,,,,,
353,ONE,hamlet,http://dictionary.cambridge.org/dictionary/english/hamlet,,hamlet,,,,,,,,,,,,,,,,,,,,,
354,ONE,sluggard,http://dictionary.cambridge.org/dictionary/english/sluggard,,sluggard,,,,,,,,,,,,,,,,,,,,,
355,ONE,demolition,http://dictionary.cambridge.org/dictionary/english/demolition,,demolition,,,,,,,,,,,,,,,,,,,,,
356,ONE,panorama,http://dictionary.cambridge.org/dictionary/english/panorama,,panorama,,,,,,,,,,,,,,,,,,,,,
357,ONE,Americana,http://dictionary.cambridge.org/dictionary/english/Americana,,Americana,,,,,,,,,,,,,,,,,,,,,
358,ONE,mosquito,http://dictionary.cambridge.org/dictionary/english/mosquito,,mosquito,,,,,,,,,,,,,,,,,,,,,
359,ONE,jubilant,http://dictionary.cambridge.org/dictionary/english/jubilant,,jubilant,,,,,,,,,,,,,,,,,,,,,
360,ONE,thawed,http://dictionary.cambridge.org/dictionary/english/thawed,,thawed,,,,,,,,,,,,,,,,,,,,,
361,ONE,mince,http://dictionary.cambridge.org/dictionary/english/mince,,mince,,,,,,,,,,,,,,,,,,,,,
362,ONE,puzzles,http://dictionary.cambridge.org/dictionary/english/puzzles,,puzzles,,,,,,,,,,,,,,,,,,,,,
363,ONE,lounge,http://dictionary.cambridge.org/dictionary/english/lounge,,lounge,,,,,,,,,,,,,,,,,,,,,
364,ONE,gnash,http://dictionary.cambridge.org/dictionary/english/gnash,,gnash,,,,,,,,,,,,,,,,,,,,,
365,ONE,calzone,http://dictionary.cambridge.org/dictionary/english/calzone,,calzone,,,,,,,,,,,,,,,,,,,,,
366,ONE,uncle,http://dictionary.cambridge.org/dictionary/english/uncle,,uncle,,,,,,,,,,,,,,,,,,,,,
367,ONE,bubbly,http://dictionary.cambridge.org/dictionary/english/bubbly,,bubbly,,,,,,,,,,,,,,,,,,,,,
368,ONE,scumble,http://dictionary.cambridge.org/dictionary/english/scumble,,scumble,,,,,,,,,,,,,,,,,,,,,
369,ONE,supper,http://dictionary.cambridge.org/dictionary/english/supper,,supper,,,,,,,,,,,,,,,,,,,,,
370,ONE,knuckle,http://dictionary.cambridge.org/dictionary/english/knuckle,,knuckle,,,,,,,,,,,,,,,,,,,,,
371,ONE,bawl,http://dictionary.cambridge.org/dictionary/english/bawl,,bawl,,,,,,,,,,,,,,,,,,,,,
372,ONE,dawdle,http://dictionary.cambridge.org/dictionary/english/dawdle,,dawdle,,,,,,,,,,,,,,,,,,,,,
373,ONE,graham,http://dictionary.cambridge.org/dictionary/english/graham,,graham,,,,,,,,,,,,,,,,,,,,,
374,ONE,extinct,http://dictionary.cambridge.org/dictionary/english/extinct,,extinct,,,,,,,,,,,,,,,,,,,,,
375,ONE,explosive,http://dictionary.cambridge.org/dictionary/english/explosive,,explosive,,,,,,,,,,,,,,,,,,,,,
376,ONE,bribery,http://dictionary.cambridge.org/dictionary/english/bribery,,bribery,,,,,,,,,,,,,,,,,,,,,
377,ONE,circle,http://dictionary.cambridge.org/dictionary/english/circle,,circle,,,,,,,,,,,,,,,,,,,,,
378,ONE,mogul,http://dictionary.cambridge.org/dictionary/english/mogul,,mogul,,,,,,,,,,,,,,,,,,,,,
379,ONE,headlong,http://dictionary.cambridge.org/dictionary/english/headlong,,headlong,,,,,,,,,,,,,,,,,,,,,
380,ONE,jersey,http://dictionary.cambridge.org/dictionary/english/jersey,,jersey,,,,,,,,,,,,,,,,,,,,,
381,ONE,cajole,http://dictionary.cambridge.org/dictionary/english/cajole,,cajole,,,,,,,,,,,,,,,,,,,,,
382,ONE,glucose,http://dictionary.cambridge.org/dictionary/english/glucose,,glucose,,,,,,,,,,,,,,,,,,,,,
383,ONE,respect,http://dictionary.cambridge.org/dictionary/english/respect,,respect,,,,,,,,,,,,,,,,,,,,,
384,ONE,troll,http://dictionary.cambridge.org/dictionary/english/troll,,troll,,,,,,,,,,,,,,,,,,,,,
385,ONE,timber,http://dictionary.cambridge.org/dictionary/english/timber,,timber,,,,,,,,,,,,,,,,,,,,,
386,ONE,trapezoid,http://dictionary.cambridge.org/dictionary/english/trapezoid,,trapezoid,,,,,,,,,,,,,,,,,,,,,
387,ONE,bauble,http://dictionary.cambridge.org/dictionary/english/bauble,,bauble,,,,,,,,,,,,,,,,,,,,,
388,ONE,mower,http://dictionary.cambridge.org/dictionary/english/mower,,mower,,,,,,,,,,,,,,,,,,,,,
389,ONE,introverted,http://dictionary.cambridge.org/dictionary/english/introverted,,introverted,,,,,,,,,,,,,,,,,,,,,
390,ONE,kindred,http://dictionary.cambridge.org/dictionary/english/kindred,,kindred,,,,,,,,,,,,,,,,,,,,,
391,ONE,medallion,http://dictionary.cambridge.org/dictionary/english/medallion,,medallion,,,,,,,,,,,,,,,,,,,,,
392,ONE,dillydally,http://dictionary.cambridge.org/dictionary/english/dillydally,,dillydally,,,,,,,,,,,,,,,,,,,,,
393,ONE,happenstance,http://dictionary.cambridge.org/dictionary/english/happenstance,,happenstance,,,,,,,,,,,,,,,,,,,,,
394,ONE,campus,http://dictionary.cambridge.org/dictionary/english/campus,,campus,,,,,,,,,,,,,,,,,,,,,
395,ONE,fuddy,http://dictionary.cambridge.org/dictionary/english/fuddy,,fuddy,,,,,,,,,,,,,,,,,,,,,
396,ONE,tantrum,http://dictionary.cambridge.org/dictionary/english/tantrum,,tantrum,,,,,,,,,,,,,,,,,,,,,
397,ONE,maximum,http://dictionary.cambridge.org/dictionary/english/maximum,,maximum,,,,,,,,,,,,,,,,,,,,,
398,ONE,haggle,http://dictionary.cambridge.org/dictionary/english/haggle,,haggle,,,,,,,,,,,,,,,,,,,,,
399,ONE,tussle,http://dictionary.cambridge.org/dictionary/english/tussle,,tussle,,,,,,,,,,,,,,,,,,,,,
400,ONE,infant,http://dictionary.cambridge.org/dictionary/english/infant,,infant,,,,,,,,,,,,,,,,,,,,,
401,ONE,pulley,http://dictionary.cambridge.org/dictionary/english/pulley,,pulley,,,,,,,,,,,,,,,,,,,,,
402,ONE,science,http://dictionary.cambridge.org/dictionary/english/science,,science,,,,,,,,,,,,,,,,,,,,,
403,ONE,clover,http://dictionary.cambridge.org/dictionary/english/clover,,clover,,,,,,,,,,,,,,,,,,,,,
404,ONE,sword,http://dictionary.cambridge.org/dictionary/english/sword,,sword,,,,,,,,,,,,,,,,,,,,,
405,ONE,inched,http://dictionary.cambridge.org/dictionary/english/inched,,inched,,,,,,,,,,,,,,,,,,,,,
406,ONE,thunderbolt,http://dictionary.cambridge.org/dictionary/english/thunderbolt,,thunderbolt,,,,,,,,,,,,,,,,,,,,,
407,ONE,Kodiak,http://dictionary.cambridge.org/dictionary/english/Kodiak,,Kodiak,,,,,,,,,,,,,,,,,,,,,
408,ONE,cement,http://dictionary.cambridge.org/dictionary/english/cement,,cement,,,,,,,,,,,,,,,,,,,,,
409,ONE,casino,http://dictionary.cambridge.org/dictionary/english/casino,,casino,,,,,,,,,,,,,,,,,,,,,
410,ONE,mastiff,http://dictionary.cambridge.org/dictionary/english/mastiff,,mastiff,,,,,,,,,,,,,,,,,,,,,
411,ONE,dimension,http://dictionary.cambridge.org/dictionary/english/dimension,,dimension,,,,,,,,,,,,,,,,,,,,,
412,ONE,despicable,http://dictionary.cambridge.org/dictionary/english/despicable,,despicable,,,,,,,,,,,,,,,,,,,,,
413,ONE,misinterpret,http://dictionary.cambridge.org/dictionary/english/misinterpret,,misinterpret,,,,,,,,,,,,,,,,,,,,,
414,ONE,venomous,http://dictionary.cambridge.org/dictionary/english/venomous,,venomous,,,,,,,,,,,,,,,,,,,,,
415,ONE,distinctive,http://dictionary.cambridge.org/dictionary/english/distinctive,,distinctive,,,,,,,,,,,,,,,,,,,,,
416,ONE,cooperate,http://dictionary.cambridge.org/dictionary/english/cooperate,,cooperate,,,,,,,,,,,,,,,,,,,,,
417,ONE,ugliness,http://dictionary.cambridge.org/dictionary/english/ugliness,,ugliness,,,,,,,,,,,,,,,,,,,,,
418,ONE,elderly,http://dictionary.cambridge.org/dictionary/english/elderly,,elderly,,,,,,,,,,,,,,,,,,,,,
419,ONE,twee,http://dictionary.cambridge.org/dictionary/english/twee,,twee,,,,,,,,,,,,,,,,,,,,,
420,ONE,plaintiff,http://dictionary.cambridge.org/dictionary/english/plaintiff,,plaintiff,,,,,,,,,,,,,,,,,,,,,
421,ONE,mister,http://dictionary.cambridge.org/dictionary/english/mister,,mister,,,,,,,,,,,,,,,,,,,,,
422,ONE,merchandise,http://dictionary.cambridge.org/dictionary/english/merchandise,,merchandise,,,,,,,,,,,,,,,,,,,,,
423,ONE,quack,http://dictionary.cambridge.org/dictionary/english/quack,,quack,,,,,,,,,,,,,,,,,,,,,
424,ONE,amigo,http://dictionary.cambridge.org/dictionary/english/amigo,,amigo,,,,,,,,,,,,,,,,,,,,,
425,ONE,holiday,http://dictionary.cambridge.org/dictionary/english/holiday,,holiday,,,,,,,,,,,,,,,,,,,,,
426,ONE,mayhem,http://dictionary.cambridge.org/dictionary/english/mayhem,,mayhem,,,,,,,,,,,,,,,,,,,,,
427,ONE,warning,http://dictionary.cambridge.org/dictionary/english/warning,,warning,,,,,,,,,,,,,,,,,,,,,
428,ONE,gauntlet,http://dictionary.cambridge.org/dictionary/english/gauntlet,,gauntlet,,,,,,,,,,,,,,,,,,,,,
429,ONE,spider,http://dictionary.cambridge.org/dictionary/english/spider,,spider,,,,,,,,,,,,,,,,,,,,,
430,ONE,bestow,http://dictionary.cambridge.org/dictionary/english/bestow,,bestow,,,,,,,,,,,,,,,,,,,,,
431,ONE,indigo,http://dictionary.cambridge.org/dictionary/english/indigo,,indigo,,,,,,,,,,,,,,,,,,,,,
432,ONE,thicket,http://dictionary.cambridge.org/dictionary/english/thicket,,thicket,,,,,,,,,,,,,,,,,,,,,
433,ONE,useful,http://dictionary.cambridge.org/dictionary/english/useful,,useful,,,,,,,,,,,,,,,,,,,,,
434,ONE,apology,http://dictionary.cambridge.org/dictionary/english/apology,,apology,,,,,,,,,,,,,,,,,,,,,
435,ONE,weather,http://dictionary.cambridge.org/dictionary/english/weather,,weather,,,,,,,,,,,,,,,,,,,,,
436,ONE,gung,http://dictionary.cambridge.org/dictionary/english/gung,,gung,,,,,,,,,,,,,,,,,,,,,
437,ONE,forage,http://dictionary.cambridge.org/dictionary/english/forage,,forage,,,,,,,,,,,,,,,,,,,,,
